conversation_proxy_id,author_id,n_turns,avg_user_sentiment,sentiment_volatility,escalation_event_rate,avg_utterance_length,first_turn_frustration,recovery_rate,dropout_flag,question_ratio,rule_based_persona_hint,cluster_id,cluster_confidence,persona_cluster
136205_1,136205,1,0.0,0.0,0.0,20.0,0.19756097560975608,0.0,1,0.0,cooperative,3,0.9999999790548666,cooperative
136206_1,136206,1,0.0,0.0,0.0,8.0,0.28421052631578947,0.0,1,1.0,silent_dropout,5,0.999999999986489,cooperative
136207_1,136207,5,-0.03799431740910863,0.08495787648547058,0.0,33.6,0.07689873417721518,1.0,0,0.4,cooperative,2,1.0,cooperative
136208_1,136208,2,0.22653799660320662,0.10772309749467159,0.0,23.0,0.2681704260651629,1.013149236621,1,0.0,cooperative,2,1.0,cooperative
136209_1,136209,2,0.0,0.0,0.0,34.5,0.1380681818181818,0.0,1,0.0,cooperative,3,0.999999986899379,cooperative
136210_1,136210,1,0.0,0.0,0.0,40.0,0.06428571428571428,0.0,1,0.0,cooperative,3,0.9999999907393899,cooperative
136211_1,136211,2,0.0,0.0,0.0,43.5,0.2860036832412523,0.0,1,0.5,cooperative,5,0.9999996918481275,cooperative
136211_2,136211,1,0.0,0.0,0.0,2.0,0.19285714285714284,0.0,1,0.0,silent_dropout,3,0.9999999682020478,cooperative
136212_1,136212,1,0.0,0.0,0.0,16.0,0.185625,0.0,1,0.0,cooperative,3,0.9999999749866614,cooperative
136213_1,136213,1,0.0,0.0,0.0,26.0,0.0814655172413793,0.0,1,0.0,cooperative,3,0.9999999788435121,cooperative
136214_1,136214,1,-0.1275072989339567,0.0,0.0,40.0,0.044366197183098595,0.0,1,0.0,cooperative,3,0.999999997676678,cooperative
136214_2,136214,3,0.0,0.0,0.0,40.0,0.07677725118483412,0.0,0,0.0,cooperative,0,0.9999999989363957,cooperative
136215_1,136215,1,0.0,0.0,0.0,14.0,0.23825136612021858,0.0,1,1.0,cooperative,5,0.9999999999277982,cooperative
136216_1,136216,2,0.0,0.0,0.0,11.5,0.18620689655172415,0.0,1,0.0,silent_dropout,3,0.9999999719496455,cooperative
136217_1,136217,1,0.0,0.0,0.0,34.0,0.03188976377952756,0.0,1,1.0,cooperative,5,0.9999999990761808,cooperative
136218_1,136218,3,0.16822413257395227,0.2913727446772879,0.0,33.333333333333336,0.05595854922279793,0.0,0,0.6666666666666666,cooperative,4,0.9999861245200037,cooperative
136219_1,136219,1,0.42562819723499473,0.0,0.0,7.0,0.2486394557823129,0.0,1,0.0,silent_dropout,3,1.0,cooperative
136220_1,136220,1,0.1343185094384823,0.0,0.0,41.0,0.07297297297297298,0.0,1,0.0,cooperative,3,0.999999998742144,cooperative
136220_2,136220,1,0.0,0.0,0.0,13.0,0.11065573770491803,0.0,1,0.0,cooperative,3,0.9999999657525726,cooperative
136221_1,136221,1,0.0,0.0,0.0,7.0,0.1125,0.0,1,0.0,silent_dropout,3,0.9999999602112098,cooperative
136221_2,136221,1,0.366708940375566,0.0,0.0,15.0,0.0509433962264151,0.0,1,0.0,cooperative,3,0.9999999999999751,cooperative
136222_1,136222,1,0.17669724962943562,0.0,0.0,25.0,0.1767948717948718,0.0,1,0.0,cooperative,3,0.9999999994066862,cooperative
136224_1,136224,1,0.0,0.0,0.0,30.0,0.03616071428571428,0.0,1,0.0,cooperative,3,0.9999999836557906,cooperative
136225_1,136225,1,0.3799489622552249,0.0,0.0,25.0,0.0661764705882353,0.0,1,0.0,cooperative,3,0.9999999999999929,cooperative
136226_1,136226,1,0.0,0.0,0.0,19.0,0.05625,0.0,1,0.0,cooperative,3,0.9999999714351024,cooperative
136227_1,136227,4,0.22105109472802598,0.291038911812324,0.0,10.75,0.03333333333333333,0.0,0,0.75,cooperative,4,0.9999967375477746,cooperative
136228_1,136228,1,0.0,0.0,0.0,21.0,0.1380681818181818,0.0,1,1.0,cooperative,5,0.9999999997245403,cooperative
136229_1,136229,1,0.0,0.0,0.0,55.0,0.21161387631975864,0.0,1,0.0,cooperative,3,0.9999999972148288,cooperative
136229_2,136229,1,0.25724683843134594,0.0,0.0,20.0,0.15241935483870966,0.0,1,0.0,cooperative,3,0.9999999999798383,cooperative
136229_3,136229,1,0.0,0.0,0.0,21.0,0.09000000000000001,0.0,1,1.0,cooperative,5,0.9999999997427871,cooperative
136230_1,136230,1,0.0,0.0,0.0,36.0,0.04764705882352941,0.0,1,0.0,cooperative,3,0.9999999883116111,cooperative
136231_1,136231,1,0.0,0.0,0.0,14.0,0.1607142857142857,0.0,1,0.0,cooperative,3,0.9999999708090255,cooperative
136232_1,136232,1,0.0,0.0,0.0,32.0,0.19085545722713865,0.0,1,1.0,cooperative,5,0.9999999989904396,cooperative
136233_1,136233,1,0.0,0.0,0.0,32.0,0.024999999999999998,0.0,1,0.0,cooperative,3,0.9999999858109803,cooperative
136234_1,136234,1,0.0,0.0,0.0,26.0,0.043548387096774194,0.0,1,1.0,cooperative,5,0.9999999994709903,cooperative
136234_2,136234,1,0.0,0.0,0.0,41.0,0.052500000000000005,0.0,1,1.0,cooperative,5,0.9999999992292921,cooperative
136235_1,136235,3,0.0,0.0,0.0,12.0,0.0,0.0,0,0.3333333333333333,cooperative,0,0.999999999967855,cooperative
136236_1,136236,1,0.0,0.0,0.0,36.0,0.010074626865671642,0.0,1,1.0,cooperative,5,0.9999999990624602,cooperative
136236_2,136236,1,0.0,0.0,0.0,4.0,0.3287878787878788,0.0,1,0.0,silent_dropout,3,0.999999989273288,cooperative
136237_1,136237,2,0.17134745348272995,0.24232189259336973,0.0,8.5,0.19918032786885245,0.0,1,0.5,silent_dropout,4,0.9999999790279817,cooperative
136238_1,136238,2,0.6700764372196486,0.46298740015593143,0.0,16.0,0.09854014598540145,1.9106296802198195,1,0.0,impatient,2,1.0,cooperative
136239_1,136239,2,0.0,0.0,0.0,25.0,0.13525641025641025,0.0,1,1.0,cooperative,5,0.99999999948853,cooperative
136240_1,136240,1,0.0,0.0,0.0,33.0,0.14469696969696969,0.0,1,0.0,cooperative,3,0.9999999859276016,cooperative
136241_1,136241,4,0.051342668989245846,0.10268533797849169,0.0,22.5,0.13012048192771086,0.0,0,0.5,cooperative,4,0.9999759718089228,cooperative
136242_1,136242,3,0.0,0.0,0.0,13.333333333333334,0.2952380952380952,0.0,0,0.3333333333333333,cooperative,0,0.999999999933852,cooperative
136243_1,136243,1,0.0,0.0,0.0,44.0,0.059340659340659345,0.0,1,1.0,cooperative,5,0.999999999412772,cooperative
136243_2,136243,2,0.23930723979438537,0.007935749958312687,0.0,21.5,0.07864077669902914,0.0,1,0.5,cooperative,4,0.9999938663920024,cooperative
136244_1,136244,1,0.0,0.0,0.0,40.0,0.057582938388625604,0.0,1,1.0,cooperative,5,0.9999999991772803,cooperative
136245_1,136245,3,-0.033896041456161784,0.05870966597753317,0.0,35.666666666666664,0.0,0.0,0,0.3333333333333333,cooperative,4,0.9999066619425319,cooperative
136246_1,136246,3,0.0,0.0,0.0,17.333333333333332,0.1982269503546099,0.0,0,0.6666666666666666,cooperative,0,0.9999999998214797,cooperative
136247_1,136247,2,0.0,0.0,0.0,14.5,0.45,0.0,1,0.0,cooperative,3,0.9999999977746228,cooperative
136248_1,136248,1,0.0,0.0,0.0,2.0,0.31153846153846154,0.0,1,0.0,silent_dropout,3,0.9999999871315985,cooperative
136248_2,136248,1,0.0,0.0,0.0,16.0,0.1396551724137931,0.0,1,0.0,cooperative,3,0.999999970663183,cooperative
136249_1,136249,1,0.0,0.0,0.0,27.0,0.04550561797752809,0.0,1,0.0,cooperative,3,0.999999980467795,cooperative
136250_1,136250,1,0.0,0.0,0.0,10.0,0.18409090909090908,0.0,1,0.0,silent_dropout,3,0.9999999707154434,cooperative
136251_1,136251,1,0.0,0.0,0.0,16.0,0.07105263157894737,0.0,1,0.0,cooperative,3,0.9999999678296311,cooperative
136251_2,136251,1,0.0,0.0,0.0,13.0,0.15491803278688523,0.0,1,0.0,cooperative,3,0.9999999693943491,cooperative
136252_1,136252,1,0.0,0.0,0.0,6.0,0.25,0.0,1,0.0,silent_dropout,3,0.9999999788646401,cooperative
136253_1,136253,1,0.0,0.0,0.0,19.0,0.1932170542635659,0.0,1,0.0,cooperative,3,0.999999977930152,cooperative
136254_1,136254,1,0.0,0.0,0.0,11.0,0.12272727272727273,0.0,1,0.0,silent_dropout,3,0.9999999646526241,cooperative
136255_1,136255,1,0.197375320224904,0.0,0.0,26.0,0.13427672955974843,0.0,1,0.0,cooperative,3,0.9999999997097717,cooperative
136256_1,136256,5,0.0,0.0,0.0,25.8,0.08915094339622642,0.0,0,0.0,cooperative,0,0.9999999996029416,cooperative
136257_1,136257,3,0.0,0.0,0.0,25.333333333333332,0.020610687022900764,0.0,0,0.0,cooperative,0,0.9999999996844586,cooperative
136258_1,136258,2,0.11171941140716139,0.1579951067923471,0.0,25.0,0.25567765567765566,0.0,1,0.0,cooperative,4,0.9999999577109944,cooperative
136259_1,136259,2,0.0,0.0,0.0,11.0,0.022500000000000003,0.0,1,0.5,silent_dropout,5,0.9999999944927715,cooperative
136260_1,136260,2,0.0,0.0,0.0,15.5,0.04537815126050421,0.0,1,0.0,cooperative,3,0.9999999675670003,cooperative
136261_1,136261,1,0.0,0.0,0.0,37.0,0.07275449101796408,0.0,1,1.0,cooperative,5,0.9999999990695656,cooperative
136262_1,136262,2,0.0,0.0,0.0,21.5,0.12115384615384615,0.0,1,0.5,cooperative,5,0.9999999087263667,cooperative
136263_1,136263,2,0.0,0.0,0.0,23.5,0.16744186046511628,0.0,1,0.5,cooperative,5,0.9999998577179378,cooperative
136264_1,136264,1,0.0,0.0,0.0,22.0,0.07641509433962265,0.0,1,0.0,cooperative,3,0.9999999746192184,cooperative
136265_1,136265,1,0.0,0.0,0.0,13.0,0.2682648401826484,0.0,1,0.0,cooperative,3,0.999999983521736,cooperative
136266_1,136266,1,0.0,0.0,0.0,14.0,0.1575,0.0,1,0.0,cooperative,3,0.999999970482897,cooperative
136266_2,136266,2,0.1168479085925308,0.16524789706648876,0.0,28.5,0.08333333333333333,0.0,1,0.5,cooperative,4,0.9999999803455168,cooperative
136267_1,136267,1,-0.21403026213849458,0.0,0.0,24.0,0.011842105263157895,0.0,1,0.0,cooperative,3,0.9999999995204369,cooperative
136268_1,136268,1,0.0,0.0,0.0,19.0,0.051923076923076926,0.0,1,1.0,cooperative,5,0.9999999998332321,cooperative
136269_1,136269,1,0.0,0.0,0.0,22.0,0.029670329670329672,0.0,1,0.0,cooperative,3,0.9999999757258852,cooperative
136270_1,136270,1,-0.25724683843134594,0.0,0.0,20.0,0.029670329670329672,0.0,1,0.0,cooperative,3,0.9999999998966231,cooperative
136271_1,136271,7,0.0,0.0,0.0,23.714285714285715,0.04141104294478527,0.0,0,0.0,cooperative,0,0.9999999997287112,cooperative
136272_1,136272,1,0.0,0.0,0.0,14.0,0.02872340425531915,0.0,1,0.0,cooperative,3,0.9999999663866751,cooperative
136272_2,136272,2,0.0,0.0,0.0,15.5,0.07714285714285715,0.0,1,0.0,cooperative,3,0.9999999672966565,cooperative
136273_1,136273,2,0.0,0.0,0.0,35.0,0.10636363636363635,0.0,1,1.0,cooperative,5,0.9999999990343476,cooperative
136273_2,136273,3,0.0,0.0,0.0,14.333333333333334,0.2327586206896552,0.0,0,0.0,cooperative,0,0.9999999999137721,cooperative
136274_1,136274,5,0.0,0.0,0.2,29.2,0.029670329670329672,0.0,0,0.0,escalation_prone,1,0.9999924779505229,escalation_prone
136276_1,136276,1,0.0,0.0,0.0,13.0,0.12487179487179487,0.0,1,0.0,cooperative,3,0.9999999667044831,cooperative
136277_1,136277,3,0.0,0.0,0.0,8.333333333333334,0.1148936170212766,0.0,0,0.0,cooperative,0,0.9999999999804956,cooperative
136278_1,136278,1,0.0,0.0,0.0,20.0,0.057203389830508475,0.0,1,0.0,cooperative,3,0.9999999725699741,cooperative
136280_1,136280,5,0.0,0.0,0.0,34.2,0.04821428571428571,0.0,0,0.6,cooperative,0,0.999999999019181,cooperative
136281_1,136281,2,0.0,0.0,0.0,37.0,0.06818181818181819,0.0,1,0.0,cooperative,3,0.9999999886559578,cooperative
136282_1,136282,2,0.0,0.0,0.0,21.5,0.10617977528089888,0.0,1,0.0,cooperative,3,0.9999999744476756,cooperative
136283_1,136283,2,0.0,0.0,0.0,29.5,0.037921348314606744,0.0,1,0.0,cooperative,3,0.9999999831347638,cooperative
136284_1,136284,2,0.0,0.0,0.0,16.0,0.08831775700934578,0.0,1,1.0,cooperative,5,0.9999999999125428,cooperative
136284_2,136284,2,0.0,0.0,0.0,33.5,0.12284552845528456,0.0,1,0.0,cooperative,3,0.9999999858924937,cooperative
136285_1,136285,3,0.0,0.0,0.0,28.333333333333332,0.058695652173913045,0.0,0,0.3333333333333333,cooperative,0,0.9999999995148237,cooperative
136285_2,136285,10,0.016514041292462932,0.05222198385825368,0.1,21.5,0.06897810218978102,0.0,0,0.1,cooperative,1,0.9999699311255157,escalation_prone
136286_1,136286,1,0.0,0.0,0.0,45.0,0.2144859813084112,0.0,1,1.0,cooperative,5,0.9999999994178648,cooperative
136287_1,136287,2,0.0,0.0,0.0,10.5,0.1856060606060606,0.0,1,0.0,silent_dropout,3,0.9999999712321714,cooperative
136288_1,136288,2,0.0,0.0,0.0,35.5,0.30547945205479454,0.0,1,0.0,cooperative,3,0.9999999941576867,cooperative
136289_1,136289,1,0.0,0.0,0.0,21.0,0.1858649789029536,0.0,1,0.0,cooperative,3,0.9999999787247627,cooperative
136290_1,136290,2,0.0,0.0,0.5,28.5,0.16696165191740414,0.0,1,0.0,escalation_prone,1,0.9999998624157961,escalation_prone
136291_1,136291,4,0.0,0.0,0.0,12.25,0.04821428571428571,0.0,0,0.5,cooperative,0,0.9999999999538218,cooperative
136292_1,136292,2,0.0,0.0,0.0,9.0,0.10657894736842105,0.0,1,0.5,silent_dropout,5,0.9999999965952888,cooperative
136293_1,136293,1,0.0,0.0,0.0,22.0,0.06490384615384616,0.0,1,0.0,cooperative,3,0.9999999747069029,cooperative
136294_1,136294,7,0.0,0.0,0.0,28.571428571428573,0.14300184162062615,0.0,0,0.0,cooperative,0,0.9999999994160049,cooperative
136295_1,136295,2,0.0,0.0,0.0,21.5,0.09545454545454544,0.0,1,0.5,cooperative,5,0.9999999135022402,cooperative
136295_2,136295,1,0.0,0.0,0.0,36.0,0.07058823529411765,0.0,1,1.0,cooperative,5,0.9999999990568398,cooperative
136296_1,136296,1,0.0,0.0,0.0,32.0,0.04,0.0,1,1.0,cooperative,5,0.9999999991318838,cooperative
136297_1,136297,2,0.08257020646231467,0.11677190582695197,0.0,20.5,0.051428571428571435,0.0,1,1.0,cooperative,4,0.9999998733258793,cooperative
136298_1,136298,1,0.0,0.0,0.0,47.0,0.04576271186440679,0.0,1,1.0,cooperative,5,0.9999999996002238,cooperative
136299_1,136299,1,0.0,0.0,0.0,43.0,0.021774193548387097,0.0,1,0.0,cooperative,3,0.9999999932694834,cooperative
136300_1,136300,1,0.0,0.0,0.0,45.0,0.08132530120481928,0.0,1,1.0,cooperative,5,0.9999999994768629,cooperative
136302_1,136302,2,0.0,0.0,0.0,10.5,0.0,0.0,1,0.0,silent_dropout,3,0.9999999640163046,cooperative
136303_1,136303,1,0.0,0.0,0.0,14.0,0.07200000000000001,0.0,1,0.0,cooperative,3,0.9999999655378821,cooperative
136304_1,136304,2,0.0,0.0,0.0,16.5,0.2288135593220339,0.0,1,0.0,cooperative,3,0.9999999802158295,cooperative
136304_2,136304,1,0.0,0.0,0.0,14.0,0.3266129032258065,0.0,1,1.0,cooperative,5,0.9999999999027551,cooperative
136304_3,136304,3,0.0,0.0,0.3333333333333333,35.666666666666664,0.05037313432835821,0.0,0,0.0,escalation_prone,1,0.9999995902030796,escalation_prone
136304_4,136304,7,0.08762246577076893,0.2318272536917241,0.0,25.285714285714285,0.11842105263157894,0.0,0,0.42857142857142855,cooperative,4,0.999990966586009,cooperative
136305_1,136305,2,0.0,0.0,0.0,47.0,0.05105042016806722,0.0,1,0.0,cooperative,3,0.9999999945919562,cooperative
136306_1,136306,1,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999622529792,cooperative
136307_1,136307,1,0.0,0.0,0.0,26.0,0.1125,0.0,1,1.0,cooperative,5,0.9999999994382662,cooperative
136308_1,136308,1,0.0,0.0,0.0,50.0,0.1332618025751073,0.0,1,0.0,cooperative,3,0.9999999953166068,cooperative
136309_1,136309,1,0.32151273753163434,0.0,0.0,17.0,0.1157142857142857,0.0,1,0.0,cooperative,3,0.9999999999994671,cooperative
136310_1,136310,1,0.0,0.0,0.0,48.0,0.13764367816091955,0.0,1,0.0,cooperative,3,0.9999999945646394,cooperative
136311_1,136311,2,0.0,0.0,0.0,52.5,0.04748743718592965,0.0,1,0.5,cooperative,5,0.9999999507699927,cooperative
136312_1,136312,5,0.021196692631756643,0.04739724562277677,0.0,35.2,0.2579710144927536,0.0,0,0.4,cooperative,4,0.9998865456843903,cooperative
136313_1,136313,2,0.0,0.0,0.0,37.0,0.05308988764044944,0.0,1,0.5,cooperative,5,0.9999997070911333,cooperative
136315_1,136315,2,0.0,0.0,0.0,9.0,0.043548387096774194,0.0,1,0.0,silent_dropout,3,0.9999999599858754,cooperative
136316_1,136316,1,0.0,0.0,0.0,38.0,0.025312499999999998,0.0,1,0.0,cooperative,3,0.9999999902949703,cooperative
136317_1,136317,1,0.0,0.0,0.0,50.0,0.022131147540983605,0.0,1,1.0,cooperative,5,0.9999999997547739,cooperative
136317_2,136317,3,0.0,0.0,0.0,14.333333333333334,0.029347826086956522,0.0,0,0.0,cooperative,0,0.9999999999455866,cooperative
136318_1,136318,1,0.0,0.0,0.0,27.0,0.0625,0.0,1,0.0,cooperative,3,0.9999999800595634,cooperative
136318_2,136318,1,0.0,0.0,0.0,22.0,0.1760869565217391,0.0,1,0.0,cooperative,3,0.9999999787028602,cooperative
136319_1,136319,1,0.0,0.0,0.0,31.0,0.10887096774193548,0.0,1,0.0,cooperative,3,0.9999999836675216,cooperative
136320_1,136320,2,0.0,0.0,0.0,19.0,0.030337078651685393,0.0,1,0.5,cooperative,5,0.9999999528137853,cooperative
136321_1,136321,1,0.0,0.0,0.0,16.0,0.2216417910447761,0.0,1,0.0,cooperative,3,0.9999999790999647,cooperative
136322_1,136322,6,0.0,0.0,0.0,14.5,0.13775510204081634,0.0,0,1.0,cooperative,0,0.9999999997831104,cooperative
136323_1,136323,2,0.08834862481471781,0.1249438234299861,0.0,33.5,0.044751381215469614,0.0,1,0.0,cooperative,4,0.9999999326482589,cooperative
136324_1,136324,1,0.0,0.0,0.0,26.0,0.09264705882352942,0.0,1,0.0,cooperative,3,0.9999999788594851,cooperative
136325_1,136325,1,0.0,0.0,0.0,21.0,0.08526315789473685,0.0,1,0.0,cooperative,3,0.9999999735472013,cooperative
136326_1,136326,2,0.0,0.0,0.0,14.5,0.024999999999999998,0.0,1,0.5,cooperative,5,0.9999999844236919,cooperative
136327_1,136327,1,0.0,0.0,1.0,19.0,0.5413120567375886,0.0,1,0.0,escalation_prone,1,1.0,escalation_prone
136327_2,136327,1,0.0,0.0,1.0,13.0,0.36982758620689654,0.0,1,0.0,escalation_prone,1,1.0,escalation_prone
136327_3,136327,1,0.7615941559557649,0.0,0.0,9.0,0.07788461538461539,0.0,1,0.0,silent_dropout,3,1.0,cooperative
136328_1,136328,1,0.0,0.0,0.0,11.0,0.03292682926829269,0.0,1,1.0,silent_dropout,5,0.9999999999798668,cooperative
136329_1,136329,2,0.0,0.0,0.0,22.5,0.0531496062992126,0.0,1,1.0,cooperative,5,0.99999999967768,cooperative
136330_1,136330,1,0.0,0.0,0.0,43.0,0.038135593220338986,0.0,1,0.0,cooperative,3,0.9999999929242165,cooperative
136331_1,136331,5,0.0,0.0,0.2,17.6,0.1125,0.0,0,0.0,escalation_prone,1,0.9999767824799359,escalation_prone
136332_1,136332,1,0.0,0.0,0.0,17.0,0.14025974025974025,0.0,1,0.0,cooperative,3,0.9999999716413304,cooperative
136332_2,136332,1,0.0,0.0,0.0,7.0,0.12272727272727273,0.0,1,1.0,silent_dropout,5,0.9999999999939995,cooperative
136332_3,136332,1,0.0,0.0,0.0,10.0,0.07641509433962265,0.0,1,0.0,silent_dropout,3,0.9999999611522242,cooperative
136333_1,136333,1,0.0,0.0,0.0,37.0,0.06462765957446809,0.0,1,0.0,cooperative,3,0.9999999887103819,cooperative
136334_1,136334,1,-0.17669724962943562,0.0,0.0,28.0,0.0400990099009901,0.0,1,1.0,cooperative,5,0.9999999990097024,cooperative
136335_1,136335,2,0.27729986117469113,0.39216122451742463,0.0,15.5,0.06887755102040817,0.0,1,0.5,cooperative,4,0.9999999998985669,cooperative
136335_2,136335,2,0.0,0.0,0.0,18.0,0.13064516129032258,0.0,1,0.5,cooperative,5,0.9999999540161515,cooperative
136336_1,136336,3,0.0,0.0,0.0,25.0,0.054,0.0,0,0.0,cooperative,0,0.9999999996680913,cooperative
136336_2,136336,1,0.0,0.0,0.0,29.0,0.03375000000000001,0.0,1,1.0,cooperative,5,0.9999999992843307,cooperative
136338_1,136338,1,-0.3426949069654599,0.0,0.0,13.0,0.05547945205479452,0.0,1,0.0,cooperative,3,0.9999999999984333,cooperative
136339_1,136339,1,0.0,0.0,0.0,34.0,0.12274939172749391,0.0,1,0.0,cooperative,3,0.9999999862804536,cooperative
136340_1,136340,1,0.0,0.0,0.0,25.0,0.06279069767441861,0.0,1,1.0,cooperative,5,0.9999999995283311,cooperative
136341_1,136341,2,0.0,0.0,0.5,33.0,0.039473684210526314,0.0,1,0.0,escalation_prone,1,0.9999999619948231,escalation_prone
136342_1,136342,2,0.0,0.0,0.0,5.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999577291634,cooperative
136343_1,136343,1,0.0,0.0,0.0,29.0,0.07440944881889763,0.0,1,0.0,cooperative,3,0.9999999818514561,cooperative
136344_1,136344,2,0.23105857863000487,0.3267661756012031,0.0,19.0,0.18461538461538463,0.0,1,0.5,cooperative,4,0.9999999991079589,cooperative
136345_1,136345,1,0.0,0.0,0.0,34.0,0.052597402597402594,0.0,1,0.0,cooperative,3,0.9999999866485858,cooperative
136346_1,136346,1,0.0,0.0,0.0,40.0,0.06750000000000002,0.0,1,0.0,cooperative,3,0.999999990693162,cooperative
136347_1,136347,1,0.0,0.0,0.0,20.0,0.11911764705882354,0.0,1,0.0,cooperative,3,0.9999999733529602,cooperative
136347_2,136347,2,0.0,0.0,0.0,25.0,0.04090909090909091,0.0,1,0.5,cooperative,5,0.9999998615578949,cooperative
136347_3,136347,1,-0.7615941559557649,0.0,0.0,4.0,0.15,0.0,1,0.0,silent_dropout,3,1.0,cooperative
136348_1,136348,2,0.0,0.0,0.0,22.0,0.06864406779661017,0.0,1,0.0,cooperative,3,0.9999999746647997,cooperative
136349_1,136349,1,-0.3426949069654599,0.0,0.0,16.0,0.03333333333333333,0.0,1,0.0,cooperative,3,0.9999999999987068,cooperative
136350_1,136350,1,0.0,0.0,0.0,17.0,0.054,0.0,1,0.0,cooperative,3,0.9999999691413426,cooperative
136351_1,136351,3,0.0,0.0,0.0,18.0,0.08617021276595745,0.0,0,0.3333333333333333,cooperative,0,0.9999999998723368,cooperative
136352_1,136352,3,0.11059347583251432,0.19155351912755553,0.0,27.666666666666668,0.0509433962264151,0.0,0,0.6666666666666666,cooperative,4,0.9999794267261202,cooperative
136353_1,136353,1,0.0,0.0,0.0,28.0,0.14025974025974025,0.0,1,1.0,cooperative,5,0.9999999992813464,cooperative
136354_1,136354,1,0.0,0.0,0.0,27.0,0.1892523364485981,0.0,1,1.0,cooperative,5,0.9999999992923101,cooperative
136355_1,136355,1,0.0,0.0,0.0,39.0,0.08132530120481928,0.0,1,1.0,cooperative,5,0.9999999991276205,cooperative
136356_1,136356,3,0.0,0.0,0.0,20.333333333333332,0.03272727272727273,0.0,0,0.0,cooperative,0,0.9999999998391047,cooperative
136357_1,136357,2,0.0488631556012362,0.0691029373516151,0.0,43.5,0.018243243243243244,0.0,1,0.5,cooperative,4,0.9999998252703509,cooperative
136358_1,136358,1,0.22343882281432279,0.0,0.0,23.0,0.07105263157894737,0.0,1,0.0,cooperative,3,0.9999999998917986,cooperative
136359_1,136359,1,0.0,0.0,0.0,42.0,0.05454545454545455,0.0,1,1.0,cooperative,5,0.9999999992869064,cooperative
136360_1,136360,1,0.0,0.0,0.0,15.0,0.0,0.0,1,0.0,cooperative,3,0.9999999693712849,cooperative
136361_1,136361,1,0.0,0.0,0.0,32.0,0.05785714285714285,0.0,1,1.0,cooperative,5,0.999999999126544,cooperative
136362_1,136362,1,0.0,0.0,0.0,11.0,0.0,0.0,1,1.0,silent_dropout,5,0.9999999999804281,cooperative
136362_2,136362,1,0.0,0.0,0.0,22.0,0.07864077669902914,0.0,1,0.0,cooperative,3,0.9999999746166214,cooperative
136363_1,136363,2,0.0,0.0,0.0,8.5,0.0,0.0,1,0.0,silent_dropout,3,0.9999999616712615,cooperative
136364_1,136364,1,0.0,0.0,0.0,2.0,0.45,0.0,1,1.0,silent_dropout,5,0.9999999999970015,cooperative
136365_1,136365,1,0.0,0.0,0.0,6.0,0.12272727272727273,0.0,1,1.0,silent_dropout,5,0.9999999999958469,cooperative
136366_1,136366,2,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999622529792,cooperative
136367_1,136367,1,0.0,0.0,0.0,4.0,0.13500000000000004,0.0,1,1.0,silent_dropout,5,0.9999999999980282,cooperative
